locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location,GeoLocation
1336160,Anas Goodies Catering,Truck,2458000,ARMSTRONG AVE: HAWES ST to INGALLS ST (1300 - 1399),1315 ARMSTRONG AVE,4851017,4851,17,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015787.012,2091256.533,37.72307876,-122.3875257,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.723078757516, -122.387525704017)",0xE6100000010C55FB3FD88DDC424031479C38CD985EC0
1336161,Anas Goodies Catering,Truck,2477000,CESAR CHAVEZ ST: EVANS AVE to KANSAS ST (2100 - 2550),2150 CESAR CHAVEZ ST,4324002,4324,2,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6013011.36,2101203.484,37.75023688,-122.397818,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7502368847791, -122.397818031719)",0xE6100000010C883022C307E0424080FFC2D975995EC0
1336162,Anas Goodies Catering,Truck,3736000,CARROLL AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1420 CARROLL AVE,4879023,4879,23,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015058.106,2091452.65,37.72357686,-122.3900591,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7235768564887, -122.390059101399)",0xE6100000010C77619B2A9EDC4240040173BAF6985EC0
1336163,Anas Goodies Catering,Truck,489000,10TH ST: SHERIDAN ST to HARRISON ST (350 - 399),380 10TH ST,3520087,3520,87,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6009126.439,2109082.537,37.77165385,-122.4118091,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7716538513679, -122.411809068524)",0xE6100000010C92BAAB8DC5E242406F606C145B9A5EC0
1336164,Anas Goodies Catering,Truck,4907000,DONNER AVE: HAWES ST to INGALLS ST (1300 - 1399),1347 DONNER AVE,4909025,4909,25,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015246.528,2090674.566,37.72145084,-122.3893534,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7214508397335, -122.389353445076)",0xE6100000010CDF29498058DC4240ED4BB62AEB985EC0
1336165,Anas Goodies Catering,Truck,5070000,EDDY ST: BUCHANAN ST to WEBSTER ST (1300 - 1399),1346 EDDY ST,733014,733,14,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6003979.585,2112907.843,37.78186712,-122.4298852,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7818671175741, -122.429885247603)",0xE6100000010C37E6C13814E4424037DF693D839B5EC0
1336166,Anas Goodies Catering,Truck,5204000,ELM ST: FRANKLIN ST to GOUGH ST (300 - 399),368 ELM ST,761033,761,33,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6005923.757,2112690.418,37.78138003,-122.4231438,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7813800275549, -122.423143845506)",0xE6100000010C460CC04204E44240ED7CECC9149B5EC0
1336167,Anas Goodies Catering,Truck,5687000,FOLSOM ST: ERIE ST to 14TH ST (1718 - 1799),1750 FOLSOM ST,3530006,3530,6,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6007900.307,2108105.953,37.76890352,-122.4159812,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7689035205665, -122.415981174601)",0xE6100000010C624E396E6BE242406E2A816F9F9A5EC0
1336168,Anas Goodies Catering,Truck,5762000,FRANCISCO ST: MASON ST to TAYLOR ST (500 - 599),500 FRANCISCO ST,42022,42,22,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6008645.397,2121255.01,37.80504951,-122.4143344,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.8050495090589, -122.41433443694)",0xE6100000010CCF88C0DC0BE74240E3109674849A5EC0
1336169,Anas Goodies Catering,Truck,7195000,INDIANA ST: 20TH ST to 22ND ST (800 - 999),998 INDIANA ST,4105011,4105,11,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6014845.363,2104007.25,37.75803739,-122.3916719,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7580373934881, -122.391671890682)",0xE6100000010C97168B5E07E14240784FFA2611995EC0
1336170,Anas Goodies Catering,Truck,7195000,INDIANA ST: 20TH ST to 22ND ST (800 - 999),951 INDIANA ST,4106024,4106,24,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015057.091,2104275.668,37.75878616,-122.3909584,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7587861623056, -122.390958398693)",0xE6100000010C44E1ABE71FE14240E91E607605995EC0
1336171,Anas Goodies Catering,Truck,7200000,INDIANA ST: 26TH ST to CESAR CHAVEZ ST (1500 - 1599),1575 INDIANA ST,4317017,4317,17,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015267.752,2101380.964,37.75084961,-122.3900276,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7508496068125, -122.390027615501)",0xE6100000010CB1BC04D71BE0424046476336F6985EC0
1336172,Anas Goodies Catering,Truck,8714000,MARIPOSA ST: TENNESSEE ST to 04TH ST \ MINNESOTA ST (600 - 699),601 MARIPOSA ST,3996013,3996,13,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015331.083,2106187.955,37.76405209,-122.3901444,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7640520899242, -122.390144393988)",0xE6100000010C1B557975CCE142405B393120F8985EC0
1336173,Anas Goodies Catering,Truck,8717000,MARIPOSA ST: PENNSYLVANIA AVE to MISSISSIPPI ST (1000 - 1099),1040 MARIPOSA ST,3987012,3987,12,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6014135.465,2106266.867,37.76420238,-122.3942852,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7642023783019, -122.39428524234)",0xE6100000010C822A2F62D1E1424054492BF83B995EC0
1336174,Anas Goodies Catering,Truck,8754101,MARKET ST: 10TH ST \ FELL ST \ POLK ST to 11TH ST (1401 - 1455) -- SOUTH --,1411 MARKET ST,3507041,3507,41,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6007585.376,2110633.378,37.77582552,-122.4172496,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7758255197583, -122.417249626643)",0xE6100000010CCE6129404EE34240CB2CC737B49A5EC0
1336175,Anas Goodies Catering,Truck,9061000,MINNESOTA ST: END to 26TH ST (1400 - 1499),1400 MINNESOTA ST,4293018,4293,18,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015242.858,2101827.597,37.75207459,-122.3901449,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7520745862084, -122.390144900822)",0xE6100000010C7BF5E3FA43E04240D36E5122F8985EC0
1336176,Anas Goodies Catering,Truck,9582003,NEWHALL ST: BITTING AVE to EGBERT AVE (2660 - 2899),2660 NEWHALL ST,5434B004,5434B,4,19MFF-00052,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6012315.623,2092832.142,37.72721217,-122.3996363,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7272121739004, -122.399636251644)",0xE6100000010CE013DC4915DD4240D9C6EDA393995EC0
1336192,CARDONA'S FOOD TRUCK,Truck,9114000,MISSION ST: 14TH ST to 15TH ST (1800 - 1899),1800 MISSION ST,3547001,3547,1,19MFF-00053,APPROVED,Tacos: Burritos: Quesadillas: Various Drinks,6006564.549,2107737.695,37.76781718,-122.4205753,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00053&ExportPDF=1&Filename=19MFF-00053_schedule.pdf,NULL,00:00.0,00:00.0,0,00:00.0,"(37.7678171814141, -122.420575335142)",0xE6100000010C80BD59D547E242401B7CCFB4EA9A5EC0
1336193,CARDONA'S FOOD TRUCK,Truck,9114000,MISSION ST: 14TH ST to 15TH ST (1800 - 1899),1888 MISSION ST,3547003,3547,3,19MFF-00053,APPROVED,Tacos: Burritos: Quesadillas: Various Drinks,6006630.753,2107401.428,37.7668976,-122.4203225,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00053&ExportPDF=1&Filename=19MFF-00053_schedule.pdf,NULL,00:00.0,00:00.0,0,00:00.0,"(37.7668976025592, -122.420322473068)",0xE6100000010CB02F5DB329E2424075E63A90E69A5EC0
1336674,Mike's Catering,Truck,12068000,STANFORD ST: BRANNAN ST to TOWNSEND ST (1 - 100),Assessors Block 3788/Lot002,3788002,3788,2,19MFF-00054,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,6015005.151,2112394.09,37.78107468,-122.3917057,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00054&ExportPDF=1&Filename=19MFF-00054_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7810746780754, -122.391705661167)",0xE6100000010CA6084B41FAE34240B3179FB411995EC0
1336675,Mike's Catering,Truck,1232000,23RD ST: END to ILLINOIS ST (100 - 699),435 23RD ST,4232010,4232,10,19MFF-00054,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,6016887.317,2102871.037,37.75503073,-122.3845307,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00054&ExportPDF=1&Filename=19MFF-00054_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7550307267667, -122.384530734223)",0xE6100000010C1378CBD8A4E04240DCF2CB269C985EC0
1336676,Mike's Catering,Truck,12532003,TERRY A FRANCOIS BLVD: MISSION BAY BLVD to MISSION BAY BLVD (0 - 0),Assessors Block 8722/Lot005,8722005,8722,5,19MFF-00054,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,6016501.447,2108199.438,37.76964003,-122.3862367,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00054&ExportPDF=1&Filename=19MFF-00054_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7696400322177, -122.386236654199)",0xE6100000010CA108889083E242404693F119B8985EC0
